863121035112 [-0.139443 -0.280129]'  [0.539619 0.971314]'  [0.0303811 0.0886859]'  [0.0543128 0.158545]' 
863122030882 [-0.138847 -0.279135]'  [0.599082 0.99847]'  [-0.0290822 0.0615297]'  [-0.0519908 0.109998]' 
863123030642 [-0.1383 -0.278141]'  [0.546967 0.994485]'  [0.023033 0.0655145]'  [0.0411765 0.117122]' 
863124030792 [-0.137753 -0.277097]'  [0.546754 1.0438]'  [0.0232463 0.0161974]'  [0.0415578 0.0289564]' 
863125030162 [-0.137256 -0.276102]'  [0.497437 0.994874]'  [0.0725632 0.0651264]'  [0.129723 0.116428]' 
863126030552 [-0.136709 -0.275158]'  [0.546623 0.944166]'  [0.0233774 0.115834]'  [0.0417923 0.207078]' 
863127031002 [-0.136262 -0.274213]'  [0.44721 0.94411]'  [0.12279 0.11589]'  [0.219514 0.207179]' 
863128030042 [-0.135814 -0.273219]'  [0.447841 0.995202]'  [0.122159 0.0647978]'  [0.218386 0.11584]' 
863129031392 [-0.135317 -0.272225]'  [0.496453 0.992906]'  [0.0735468 0.0670936]'  [0.131481 0.119945]' 
863130114762 [-0.13472 -0.271081]'  [0.550641 1.0554]'  [0.0193589 0.0046045]'  [0.0346082 0.00823154]' 
863131037631 [-0.134223 -0.270137]'  [0.538672 1.02348]'  [0.0313283 0.0365238]'  [0.0560062 0.0652943]' 
863132031061 [-0.133676 -0.269143]'  [0.550452 1.00082]'  [0.0195478 0.0591778]'  [0.0349459 0.105793]' 
863133031181 [-0.13313 -0.268248]'  [0.54677 0.894715]'  [0.0232299 0.165285]'  [0.0415285 0.295483]' 
863134030191 [-0.132533 -0.267303]'  [0.597139 0.94547]'  [-0.0271393 0.11453]'  [-0.0485173 0.204747]' 
863135031391 [-0.131986 -0.266309]'  [0.54618 0.993055]'  [0.0238197 0.0669449]'  [0.0425829 0.119679]' 
863136030521 [-0.131439 -0.265364]'  [0.547312 0.945357]'  [0.0226881 0.114643]'  [0.0405599 0.20495]' 
863137030431 [-0.130942 -0.26437]'  [0.497168 0.994336]'  [0.0728319 0.0656637]'  [0.130203 0.117388]' 
863138030191 [-0.130445 -0.263426]'  [0.497243 0.944761]'  [0.0727573 0.115239]'  [0.13007 0.206015]' 
863139030251 [-0.129948 -0.262481]'  [0.497094 0.944478]'  [0.0729064 0.115522]'  [0.130336 0.206521]' 
863140114401 [-0.129501 -0.261487]'  [0.412684 0.917075]'  [0.157316 0.142925]'  [0.281237 0.25551]' 
863141034000 [-0.129004 -0.260642]'  [0.540587 0.918998]'  [0.0294128 0.141002]'  [0.0525819 0.252072]' 
863142029200 [-0.128506 -0.259648]'  [0.499521 0.999042]'  [0.0704789 0.0609578]'  [0.125996 0.108975]' 
863143030040 [-0.12796 -0.258703]'  [0.546377 0.943742]'  [0.0236232 0.116258]'  [0.0422317 0.207837]' 
863144029860 [-0.127413 -0.257709]'  [0.546934 0.994426]'  [0.0230658 0.0655742]'  [0.0412352 0.117228]' 
863145030070 [-0.126866 -0.256715]'  [0.546721 0.994038]'  [0.0232791 0.0659619]'  [0.0416164 0.117921]' 
863146029770 [-0.12622 -0.25577]'  [0.646454 0.944818]'  [-0.0764544 0.115182]'  [-0.136679 0.205913]' 
863147030760 [-0.125723 -0.254776]'  [0.496632 0.993263]'  [0.0733683 0.0667365]'  [0.131162 0.119306]' 
863148029530 [-0.125126 -0.253781]'  [0.597283 0.995471]'  [-0.0272827 0.0645288]'  [-0.0487739 0.115359]' 
863149030700 [-0.124629 -0.252787]'  [0.496542 0.993085]'  [0.0734576 0.0669151]'  [0.131321 0.119625]' 
863150114070 [-0.124032 -0.251644]'  [0.550641 1.0554]'  [0.0193589 0.0046045]'  [0.0346082 0.00823154]' 
863151036639 [-0.123585 -0.250749]'  [0.484962 0.969924]'  [0.0850378 0.0900757]'  [0.152024 0.16103]' 
863152029229 [-0.123187 -0.249805]'  [0.400668 0.951586]'  [0.169332 0.108414]'  [0.302719 0.193814]' 
863153029679 [-0.12269 -0.24891]'  [0.4969 0.89442]'  [0.0731002 0.16558]'  [0.130683 0.296011]' 
863154028899 [-0.122193 -0.247915]'  [0.497511 0.995023]'  [0.0724885 0.0649771]'  [0.129589 0.116161]' 
863155029739 [-0.121646 -0.246971]'  [0.546377 0.943742]'  [0.0236232 0.116258]'  [0.0422317 0.207837]' 
863156029859 [-0.121149 -0.245977]'  [0.497064 0.994128]'  [0.0729362 0.0658725]'  [0.130389 0.117761]' 
863157030069 [-0.120652 -0.244982]'  [0.497019 0.994038]'  [0.072981 0.0659619]'  [0.130469 0.117921]' 
863158028899 [-0.120055 -0.244038]'  [0.597247 0.945641]'  [-0.0272469 0.114359]'  [-0.0487097 0.204442]' 
863159029499 [-0.119508 -0.243093]'  [0.546508 0.943968]'  [0.0234922 0.116032]'  [0.0419974 0.207432]' 
863160113889 [-0.118912 -0.242049]'  [0.550123 0.962716]'  [0.0198768 0.0972844]'  [0.0355341 0.173917]' 
863161033728 [-0.118415 -0.241155]'  [0.540446 0.972803]'  [0.0295539 0.087197]'  [0.052834 0.155884]' 
863162029048 [-0.117868 -0.240111]'  [0.549407 1.04887]'  [0.020593 0.0111322]'  [0.0368145 0.0199012]' 
863163029588 [-0.117371 -0.239067]'  [0.496855 1.0434]'  [0.0731449 0.0166043]'  [0.130762 0.0296838]' 
863164029438 [-0.116923 -0.238023]'  [0.447478 1.04412]'  [0.122522 0.0158842]'  [0.219035 0.0283965]' 
863165029498 [-0.116426 -0.237028]'  [0.497094 0.994187]'  [0.0729064 0.0658128]'  [0.130336 0.117655]' 
863166029528 [-0.115879 -0.236034]'  [0.546819 0.994217]'  [0.0231807 0.065783]'  [0.0414405 0.117602]' 
863167029858 [-0.115333 -0.23504]'  [0.546655 0.993919]'  [0.0233447 0.0660812]'  [0.0417337 0.118135]' 
863168028448 [-0.114786 -0.234046]'  [0.547608 0.995651]'  [0.0223921 0.0643493]'  [0.0400308 0.115038]' 
863169030218 [-0.114239 -0.233051]'  [0.54587 0.99249]'  [0.0241304 0.0675099]'  [0.0431384 0.120689]' 
863170113648 [-0.113593 -0.231958]'  [0.596495 1.00945]'  [-0.0264949 0.0505472]'  [-0.0473653 0.0903641]' 
863171039817 [-0.113096 -0.231063]'  [0.536752 0.966154]'  [0.0332476 0.0938457]'  [0.0594374 0.16777]' 
863172029497 [-0.112549 -0.230168]'  [0.552538 0.904153]'  [0.0174621 0.155847]'  [0.0312173 0.278611]' 
863173029857 [-0.112002 -0.229174]'  [0.546639 0.993889]'  [0.023361 0.066111]'  [0.041763 0.118188]' 
863174030187 [-0.111455 -0.22818]'  [0.546655 0.993919]'  [0.0233447 0.0660812]'  [0.0417337 0.118135]' 
863175029317 [-0.110958 -0.227185]'  [0.497556 0.995113]'  [0.0724437 0.0648874]'  [0.129509 0.116]' 
863176029167 [-0.110511 -0.226191]'  [0.447478 0.994396]'  [0.122522 0.065604]'  [0.219035 0.117282]' 
863177029647 [-0.110013 -0.225197]'  [0.496885 0.99377]'  [0.0731151 0.0662302]'  [0.130709 0.118401]' 
863178029497 [-0.109467 -0.224203]'  [0.546918 0.994396]'  [0.0230822 0.065604]'  [0.0412645 0.117282]' 
863179029827 [-0.10892 -0.223308]'  [0.546655 0.894527]'  [0.0233447 0.165473]'  [0.0417337 0.295819]' 
863180113737 [-0.108373 -0.222164]'  [0.504503 1.05487]'  [0.0654971 0.00513029]'  [0.11709 0.00917151]' 
863181033876 [-0.107876 -0.22127]'  [0.54027 0.972486]'  [0.0297301 0.0875142]'  [0.0531491 0.156451]' 
863182029346 [-0.107279 -0.220176]'  [0.599263 1.09865]'  [-0.0292627 -0.0386484]'  [-0.0523136 -0.0690924]' 
863183029436 [-0.106732 -0.219182]'  [0.546787 0.994157]'  [0.0232135 0.0658427]'  [0.0414991 0.117708]' 
863184029496 [-0.106186 -0.218187]'  [0.546803 0.994187]'  [0.0231971 0.0658128]'  [0.0414698 0.117655]' 
863185029706 [-0.105639 -0.217342]'  [0.546721 0.844932]'  [0.0232791 0.215068]'  [0.0416164 0.38448]' 
863186029736 [-0.105142 -0.216398]'  [0.497108 0.944506]'  [0.0728915 0.115494]'  [0.13031 0.206471]' 
863187029766 [-0.104644 -0.215404]'  [0.497108 0.994217]'  [0.0728915 0.065783]'  [0.13031 0.117602]' 
863188029646 [-0.104197 -0.214409]'  [0.447465 0.994366]'  [0.122535 0.0656339]'  [0.219059 0.117335]' 
863189030306 [-0.10375 -0.213415]'  [0.447116 0.993591]'  [0.122884 0.066409]'  [0.219682 0.118721]' 
863190113676 [-0.103153 -0.212371]'  [0.550641 0.963622]'  [0.0193589 0.096378]'  [0.0346082 0.172297]' 
863191034745 [-0.102656 -0.211476]'  [0.539724 0.971504]'  [0.0302756 0.0884961]'  [0.0541243 0.158206]' 
863192029615 [-0.102159 -0.210581]'  [0.499687 0.899436]'  [0.0703132 0.160564]'  [0.1257 0.287043]' 
863193030545 [-0.101612 -0.209587]'  [0.546328 0.993323]'  [0.0236723 0.066677]'  [0.0423195 0.1192]' 
863194030245 [-0.101015 -0.208593]'  [0.596727 0.994545]'  [-0.0267271 0.0654548]'  [-0.0477805 0.117015]' 
863195029525 [-0.100469 -0.207549]'  [0.54723 1.04471]'  [0.0227703 0.0152887]'  [0.0407068 0.0273318]' 
863196029645 [-0.0999715 -0.206505]'  [0.497064 1.04383]'  [0.0729362 0.0161661]'  [0.130389 0.0289005]' 
863197030395 [-0.099375 -0.205511]'  [0.596101 0.993502]'  [-0.026101 0.0664983]'  [-0.0466613 0.11888]' 
863198029225 [-0.0988778 -0.204666]'  [0.497706 0.8461]'  [0.0722943 0.2139]'  [0.129242 0.382393]' 
863199029765 [-0.0983807 -0.203671]'  [0.496855 0.99371]'  [0.0731449 0.0662898]'  [0.130762 0.118507]' 
863200112895 [-0.0978836 -0.202627]'  [0.458969 0.963836]'  [0.111031 0.0961645]'  [0.198492 0.171915]' 
863201037354 [-0.0974362 -0.201633]'  [0.483971 1.07549]'  [0.0860293 -0.0154904]'  [0.153796 -0.0276925]' 
863202029344 [-0.0968894 -0.200639]'  [0.551251 1.00228]'  [0.0187487 0.057725]'  [0.0335175 0.103196]' 
863203029464 [-0.0963922 -0.199645]'  [0.497064 0.994128]'  [0.0729362 0.0658725]'  [0.130389 0.117761]' 
863204028954 [-0.0958454 -0.1987]'  [0.547115 0.945016]'  [0.0228852 0.114984]'  [0.0409123 0.205558]' 
863205030244 [-0.0952986 -0.197805]'  [0.546131 0.893669]'  [0.0238688 0.166331]'  [0.0426706 0.297352]' 
863206029884 [-0.0948014 -0.196811]'  [0.497302 0.994605]'  [0.0726976 0.0653951]'  [0.129963 0.116908]' 
863207029884 [-0.0943043 -0.195817]'  [0.497123 0.994247]'  [0.0728766 0.0657532]'  [0.130283 0.117548]' 
863208029404 [-0.0937575 -0.194773]'  [0.547098 1.04446]'  [0.0229016 0.0155395]'  [0.0409417 0.0277803]' 
863209024184 [-0.0932604 -0.193729]'  [0.499732 1.04944]'  [0.070268 0.0105628]'  [0.125619 0.0188833]' 
863210114874 [-0.0927135 -0.192685]'  [0.501367 0.957155]'  [0.0686332 0.102845]'  [0.122697 0.183858]' 
863211034863 [-0.0922661 -0.19189]'  [0.486322 0.864573]'  [0.0836778 0.195427]'  [0.149592 0.349369]' 
863212029403 [-0.091769 -0.190945]'  [0.499853 0.94972]'  [0.0701474 0.11028]'  [0.125404 0.19715]' 
863213029763 [-0.0913216 -0.189951]'  [0.44725 0.993889]'  [0.12275 0.066111]'  [0.219442 0.118188]' 
863214029313 [-0.0907747 -0.188907]'  [0.547082 1.04443]'  [0.0229181 0.0155709]'  [0.0409711 0.0278363]' 
863215029913 [-0.0902776 -0.187913]'  [0.496825 0.993651]'  [0.0731747 0.0663494]'  [0.130816 0.118614]' 
863216029493 [-0.0896811 -0.186918]'  [0.596799 0.994665]'  [-0.0267987 0.0653354]'  [-0.0479086 0.116801]' 
863217029703 [-0.0891839 -0.185974]'  [0.497019 0.944336]'  [0.072981 0.115664]'  [0.130469 0.206774]' 
863218028773 [-0.0886371 -0.185029]'  [0.547345 0.945414]'  [0.0226552 0.114586]'  [0.0405012 0.204848]' 
863219029043 [-0.0880903 -0.184035]'  [0.546688 0.993978]'  [0.0233119 0.0660216]'  [0.041675 0.118028]' 
863220113073 [-0.0875434 -0.182941]'  [0.504447 1.00889]'  [0.0655529 0.0511059]'  [0.11719 0.0913629]' 
863221033662 [-0.0870463 -0.181947]'  [0.540006 1.08001]'  [0.0299942 -0.0200116]'  [0.0536212 -0.0357751]' 
863222029312 [-0.0865492 -0.180953]'  [0.499295 0.998591]'  [0.0707047 0.0614093]'  [0.1264 0.109783]' 
863223030002 [-0.0860023 -0.179959]'  [0.546459 0.993561]'  [0.0235413 0.0664388]'  [0.0420852 0.118774]' 
863224029552 [-0.0855052 -0.179064]'  [0.497347 0.895225]'  [0.0726528 0.164775]'  [0.129883 0.294571]' 
863225029942 [-0.0850578 -0.178119]'  [0.447237 0.944166]'  [0.122763 0.115834]'  [0.219466 0.207078]' 
863226029372 [-0.0845607 -0.177125]'  [0.497407 0.994814]'  [0.0725931 0.0651861]'  [0.129776 0.116534]' 
863227030302 [-0.0840139 -0.176081]'  [0.546328 1.04299]'  [0.0236723 0.0170108]'  [0.0423195 0.0304106]' 
863228029912 [-0.0835167 -0.175137]'  [0.497317 0.944903]'  [0.0726826 0.115097]'  [0.129936 0.205761]' 
863229030062 [-0.0829699 -0.174142]'  [0.546754 0.994098]'  [0.0232463 0.0659023]'  [0.0415578 0.117815]' 
863230113282 [-0.0824728 -0.173148]'  [0.458931 0.917862]'  [0.111069 0.142138]'  [0.19856 0.254102]' 
863231034411 [-0.0819756 -0.172253]'  [0.539689 0.971441]'  [0.0303108 0.0885594]'  [0.0541871 0.158319]' 
863232029461 [-0.0814288 -0.171259]'  [0.549556 0.999193]'  [0.020444 0.0608072]'  [0.036548 0.108706]' 
863233029611 [-0.0809317 -0.170265]'  [0.497049 0.994098]'  [0.0729512 0.0659023]'  [0.130416 0.117815]' 
863234029191 [-0.0804346 -0.169171]'  [0.497332 1.09413]'  [0.0726677 -0.034131]'  [0.129909 -0.0610167]' 
863235029251 [-0.0799374 -0.168127]'  [0.497094 1.0439]'  [0.0729064 0.0161035]'  [0.130336 0.0287885]' 
863236028831 [-0.0794403 -0.167133]'  [0.497332 0.994665]'  [0.0726677 0.0653354]'  [0.129909 0.116801]' 
863237029161 [-0.0789929 -0.166238]'  [0.447263 0.894527]'  [0.122737 0.165473]'  [0.219418 0.295819]' 
863238028981 [-0.0785455 -0.165244]'  [0.447492 0.994426]'  [0.122508 0.0655742]'  [0.219011 0.117228]' 
863239029131 [-0.0780484 -0.16425]'  [0.497049 0.994098]'  [0.0729512 0.0659023]'  [0.130416 0.117815]' 
863240113701 [-0.0775015 -0.163106]'  [0.504196 1.05423]'  [0.0658041 0.00577222]'  [0.117639 0.0103191]' 
863241034620 [-0.0770044 -0.162211]'  [0.539812 0.971662]'  [0.0301877 0.0883379]'  [0.0539671 0.157923]' 
863242029430 [-0.0765073 -0.161217]'  [0.499717 0.999434]'  [0.0702831 0.0605661]'  [0.125646 0.108275]' 
863243029610 [-0.0760102 -0.160322]'  [0.497034 0.894661]'  [0.0729661 0.165339]'  [0.130443 0.295579]' 
863244028380 [-0.0754136 -0.159378]'  [0.597283 0.945698]'  [-0.0272827 0.114302]'  [-0.0487739 0.20434]' 
863245029460 [-0.0749165 -0.158384]'  [0.496587 0.993174]'  [0.0734129 0.0668258]'  [0.131242 0.119466]' 
863246029370 [-0.0743697 -0.157389]'  [0.546885 0.994336]'  [0.023115 0.0656637]'  [0.0413232 0.117388]' 
863247030030 [-0.0738228 -0.156345]'  [0.546475 1.04327]'  [0.0235249 0.0167294]'  [0.042056 0.0299075]' 
863248028830 [-0.0733257 -0.155301]'  [0.497721 1.04521]'  [0.0722793 0.0147866]'  [0.129215 0.0264343]' 
863249029760 [-0.0727789 -0.154307]'  [0.546328 0.993323]'  [0.0236723 0.066677]'  [0.0423195 0.1192]' 
863250114450 [-0.0723315 -0.153313]'  [0.412478 0.916618]'  [0.157522 0.143382]'  [0.281605 0.256326]' 
863251034379 [-0.0718343 -0.152418]'  [0.540393 0.972708]'  [0.0296068 0.0872922]'  [0.0529286 0.156054]' 
863252028889 [-0.0713372 -0.151474]'  [0.499868 0.949749]'  [0.0701323 0.110251]'  [0.125377 0.197098]' 
863253029759 [-0.0708401 -0.150479]'  [0.496691 0.993383]'  [0.0733087 0.0666174]'  [0.131055 0.119093]' 
863254028829 [-0.0702932 -0.149535]'  [0.547345 0.945414]'  [0.0226552 0.114586]'  [0.0405012 0.204848]' 
863255028889 [-0.0697961 -0.14854]'  [0.497094 0.994187]'  [0.0729064 0.0658128]'  [0.130336 0.117655]' 
863256028769 [-0.0692493 -0.147546]'  [0.546901 0.994366]'  [0.0230986 0.0656339]'  [0.0412938 0.117335]' 
863257028799 [-0.0687025 -0.146602]'  [0.546819 0.944506]'  [0.0231807 0.115494]'  [0.0414405 0.206471]' 
863258028919 [-0.0682053 -0.145607]'  [0.497064 0.994128]'  [0.0729362 0.0658725]'  [0.130389 0.117761]' 
863259029369 [-0.0676585 -0.144613]'  [0.54659 0.9938]'  [0.0234102 0.0662004]'  [0.0418509 0.118348]' 
863260114329 [-0.0671117 -0.14352]'  [0.504015 1.00803]'  [0.0659853 0.0519707]'  [0.117963 0.092909]' 
863261035488 [-0.0666642 -0.142575]'  [0.485704 1.02538]'  [0.0842955 0.0346239]'  [0.150697 0.0618977]' 
863262029278 [-0.0662168 -0.14168]'  [0.450207 0.900414]'  [0.119793 0.159586]'  [0.214156 0.285295]' 
863263029698 [-0.0657694 -0.140785]'  [0.447223 0.894446]'  [0.122777 0.165554]'  [0.21949 0.295963]' 
863264029818 [-0.0652226 -0.139841]'  [0.54677 0.944421]'  [0.0232299 0.115579]'  [0.0415285 0.206622]' 
863265029848 [-0.0647255 -0.138896]'  [0.497108 0.944506]'  [0.0728915 0.115494]'  [0.13031 0.206471]' 
863266030688 [-0.0642283 -0.137852]'  [0.496706 1.04308]'  [0.0732938 0.016917]'  [0.131029 0.0302429]' 
863267030688 [-0.0636815 -0.136858]'  [0.546836 0.994247]'  [0.0231643 0.0657532]'  [0.0414112 0.117548]' 
863268030118 [-0.0631844 -0.135864]'  [0.497407 0.994814]'  [0.0725931 0.0651861]'  [0.129776 0.116534]' 
863269029608 [-0.0626375 -0.134969]'  [0.547115 0.895279]'  [0.0228852 0.164721]'  [0.0409123 0.294475]' 
863270113698 [-0.0620907 -0.133925]'  [0.504419 0.962982]'  [0.0655809 0.097018]'  [0.11724 0.173441]' 
863271034437 [-0.0615936 -0.13303]'  [0.539918 0.971852]'  [0.0300822 0.0881479]'  [0.0537785 0.157584]' 
863272029217 [-0.0610965 -0.132086]'  [0.499732 0.949491]'  [0.070268 0.110509]'  [0.125619 0.197559]' 
863273029157 [-0.0605993 -0.131091]'  [0.497153 0.994306]'  [0.0728468 0.0656935]'  [0.13023 0.117442]' 
863274029067 [-0.0601022 -0.130147]'  [0.497168 0.944619]'  [0.0728319 0.115381]'  [0.130203 0.206268]' 
863275029337 [-0.0596051 -0.129153]'  [0.496989 0.993978]'  [0.0730108 0.0660216]'  [0.130523 0.118028]' 
863276029367 [-0.059108 -0.128308]'  [0.497108 0.845084]'  [0.0728915 0.214916]'  [0.13031 0.384209]' 
863277029577 [-0.0586108 -0.127363]'  [0.497019 0.944336]'  [0.072981 0.115664]'  [0.130469 0.206774]' 
863278028857 [-0.058064 -0.126369]'  [0.54723 0.994963]'  [0.0227703 0.0650368]'  [0.0407068 0.116268]' 
863279028857 [-0.0575669 -0.125375]'  [0.497123 0.994247]'  [0.0728766 0.0657532]'  [0.130283 0.117548]' 
863280112827 [-0.0570201 -0.124281]'  [0.504475 1.00895]'  [0.065525 0.05105]'  [0.11714 0.0912631]' 
863281034376 [-0.0564732 -0.123386]'  [0.593388 0.970998]'  [-0.0233876 0.0890021]'  [-0.0418104 0.159111]' 
863282029096 [-0.0559761 -0.122441]'  [0.499762 0.949548]'  [0.0702379 0.110452]'  [0.125566 0.197457]' 
863283029636 [-0.0554293 -0.121497]'  [0.546541 0.944025]'  [0.0234594 0.115975]'  [0.0419388 0.207331]' 
863284029876 [-0.0548824 -0.120503]'  [0.546705 0.994008]'  [0.0232955 0.0659918]'  [0.0416457 0.117975]' 
863285029186 [-0.0543853 -0.119558]'  [0.497467 0.945187]'  [0.0725333 0.114813]'  [0.129669 0.205254]' 
863286029696 [-0.0538882 -0.118514]'  [0.49687 1.04343]'  [0.07313 0.016573]'  [0.130736 0.0296279]' 
863287029816 [-0.0533911 -0.11752]'  [0.497064 0.994128]'  [0.0729362 0.0658725]'  [0.130389 0.117761]' 
863288029366 [-0.0529436 -0.116526]'  [0.447612 0.994694]'  [0.122388 0.0653056]'  [0.218794 0.116748]' 
863289029906 [-0.0523968 -0.115631]'  [0.546541 0.894339]'  [0.0234594 0.165661]'  [0.0419388 0.296155]' 
863290113966 [-0.05185 -0.114587]'  [0.504433 0.963009]'  [0.0655669 0.0969914]'  [0.117215 0.173393]' 
863291033385 [-0.0513528 -0.113642]'  [0.540693 1.02732]'  [0.029307 0.0326833]'  [0.0523927 0.0584286]' 
863292029185 [-0.0508557 -0.112598]'  [0.49922 1.04836]'  [0.0707799 0.0116377]'  [0.126534 0.020805]' 
863293029185 [-0.0503586 -0.111604]'  [0.497123 0.994247]'  [0.0728766 0.0657532]'  [0.130283 0.117548]' 
863294029185 [-0.0497621 -0.11056]'  [0.596548 1.04396]'  [-0.0265481 0.0160409]'  [-0.0474605 0.0286765]' 
863295030115 [-0.0492649 -0.109566]'  [0.496662 0.993323]'  [0.0733385 0.066677]'  [0.131109 0.1192]' 
863296029305 [-0.0487678 -0.108621]'  [0.497526 0.9453]'  [0.0724736 0.1147]'  [0.129562 0.205051]' 
863297029605 [-0.048221 -0.107627]'  [0.546672 0.993949]'  [0.0233283 0.0660514]'  [0.0417044 0.118081]' 
863298029215 [-0.0477238 -0.106633]'  [0.497317 0.994635]'  [0.0726826 0.0653653]'  [0.129936 0.116855]' 
863299029755 [-0.0472764 -0.105589]'  [0.44717 1.0434]'  [0.12283 0.0166043]'  [0.219586 0.0296838]' 
863300113605 [-0.0467793 -0.104446]'  [0.458664 1.05493]'  [0.111336 0.00507189]'  [0.199037 0.00906712]' 
863301037254 [-0.0463319 -0.103601]'  [0.484395 0.914969]'  [0.0856049 0.145031]'  [0.153037 0.259275]' 
863302029874 [-0.0457851 -0.102706]'  [0.550901 0.901475]'  [0.0190986 0.158525]'  [0.0341429 0.283398]' 
863303029184 [-0.0452382 -0.101761]'  [0.547213 0.945187]'  [0.0227867 0.114813]'  [0.0407362 0.205254]' 
863304029334 [-0.0447411 -0.100767]'  [0.497049 0.994098]'  [0.0729512 0.0659023]'  [0.130416 0.117815]' 
863305030444 [-0.044244 -0.0997727]'  [0.496572 0.993144]'  [0.0734278 0.0668556]'  [0.131268 0.119519]' 
863306029724 [-0.0435977 -0.0988281]'  [0.646726 0.945215]'  [-0.0767261 0.114785]'  [-0.137165 0.205203]' 
863307031014 [-0.0431006 -0.0978339]'  [0.496483 0.992966]'  [0.0735171 0.0670341]'  [0.131428 0.119838]' 
863308030414 [-0.0425538 -0.0968894]'  [0.547164 0.945102]'  [0.022836 0.114898]'  [0.0408243 0.205406]' 
863309023664 [-0.0420566 -0.0959448]'  [0.500502 0.950953]'  [0.0694982 0.109047]'  [0.124243 0.194945]' 
863310115854 [-0.0415098 -0.0948014]'  [0.500678 1.04687]'  [0.0693218 0.0131274]'  [0.123928 0.023468]' 
863311035243 [-0.0410624 -0.0939066]'  [0.48664 0.973279]'  [0.0833604 0.0867209]'  [0.149025 0.155033]' 
863312029663 [-0.040615 -0.0928129]'  [0.449922 1.09981]'  [0.120078 -0.0398084]'  [0.214666 -0.0711662]' 
863313029993 [-0.0401179 -0.0918187]'  [0.496959 0.993919]'  [0.0730406 0.0660812]'  [0.130576 0.118135]' 
863314028853 [-0.039571 -0.0908742]'  [0.54746 0.945612]'  [0.0225402 0.114388]'  [0.0402954 0.204493]' 
863315029483 [-0.0390739 -0.0900788]'  [0.49681 0.794897]'  [0.0731896 0.265103]'  [0.130842 0.47393]' 
863316029093 [-0.0385271 -0.0891839]'  [0.547049 0.895171]'  [0.0229509 0.164829]'  [0.0410298 0.294667]' 
863317029363 [-0.0380299 -0.0882394]'  [0.496989 0.94428]'  [0.0730108 0.11572]'  [0.130523 0.206876]' 
863318029183 [-0.0374831 -0.0872452]'  [0.546934 0.994426]'  [0.0230658 0.0655742]'  [0.0412352 0.117228]' 
863319029453 [-0.0369363 -0.0862509]'  [0.546688 0.993978]'  [0.0233119 0.0660216]'  [0.041675 0.118028]' 
863320113273 [-0.0363894 -0.0851075]'  [0.504545 1.05496]'  [0.0654552 0.00504269]'  [0.117015 0.00901492]' 
863321034282 [-0.0358923 -0.0842127]'  [0.53976 0.971567]'  [0.0302404 0.0884328]'  [0.0540614 0.158093]' 
863322029542 [-0.0353952 -0.0832185]'  [0.499491 0.998982]'  [0.070509 0.061018]'  [0.12605 0.109083]' 
863323029842 [-0.0348981 -0.0822242]'  [0.496974 0.993949]'  [0.0730257 0.0660514]'  [0.130549 0.118081]' 
863324029692 [-0.0344009 -0.0812797]'  [0.497198 0.944676]'  [0.072802 0.115324]'  [0.13015 0.206167]' 
863325029962 [-0.0339535 -0.0803351]'  [0.44729 0.94428]'  [0.12271 0.11572]'  [0.21937 0.206876]' 
863326029902 [-0.0334067 -0.0793409]'  [0.546869 0.994306]'  [0.0231314 0.0656935]'  [0.0413525 0.117442]' 
863327030202 [-0.0329096 -0.0783964]'  [0.496974 0.944251]'  [0.0730257 0.115749]'  [0.130549 0.206926]' 
863328028852 [-0.0323627 -0.0775015]'  [0.547575 0.896032]'  [0.022425 0.163968]'  [0.0400896 0.293129]' 
863329029842 [-0.0318159 -0.076557]'  [0.546295 0.9436]'  [0.0237051 0.1164]'  [0.042378 0.20809]' 
863330113872 [-0.0312193 -0.0754633]'  [0.550306 1.00889]'  [0.0196941 0.0511059]'  [0.0352075 0.0913629]' 
863331034521 [-0.0306725 -0.0745685]'  [0.593968 0.971947]'  [-0.0239677 0.0880529]'  [-0.0428475 0.157414]' 
863332029031 [-0.0301754 -0.0735246]'  [0.499868 1.04972]'  [0.0701323 0.0102779]'  [0.125377 0.018374]' 
863333029271 [-0.0296286 -0.0725303]'  [0.546705 0.994008]'  [0.0232955 0.0659918]'  [0.0416457 0.117975]' 
863334029121 [-0.0290817 -0.0715858]'  [0.546918 0.944676]'  [0.0230822 0.115324]'  [0.0412645 0.206167]' 
863335029451 [-0.0285349 -0.0706909]'  [0.546655 0.894527]'  [0.0233447 0.165473]'  [0.0417337 0.295819]' 
863336029151 [-0.0280378 -0.0696967]'  [0.497273 0.994545]'  [0.0727274 0.0654548]'  [0.130016 0.117015]' 
863337029451 [-0.0275406 -0.0687522]'  [0.496974 0.944251]'  [0.0730257 0.115749]'  [0.130549 0.206926]' 
863338029211 [-0.0269938 -0.0676585]'  [0.546967 1.09393]'  [0.023033 -0.033934]'  [0.0411765 -0.0606645]' 
863339029511 [-0.0264967 -0.0666642]'  [0.496974 0.993949]'  [0.0730257 0.0660514]'  [0.130549 0.118081]' 
863340113391 [-0.0259001 -0.0655706]'  [0.550382 1.00903]'  [0.019618 0.0509663]'  [0.0350714 0.0911133]' 
863341034310 [-0.025403 -0.0647752]'  [0.539812 0.8637]'  [0.0301877 0.1963]'  [0.0539671 0.35093]' 
863342029960 [-0.0249059 -0.0637809]'  [0.499295 0.998591]'  [0.0707047 0.0614093]'  [0.1264 0.109783]' 
